review_comment_message,IDHM,customer_state,review_comment_message_english,IDHM_low
"Estou esperando me entregarem a outra parte da encomenda, visto que so recebi uma parte",0.761,RJ,"I am waiting to give me the other part of the order, since I only received a part",False
Muito bom recomendo a todos !,0.783,SP,Very good I recommend to everyone!,False
Produto de ótima qualidade e excelente entrega..recomendo.,0.66,BA,Great quality product and excellent delivery.,True
"Agradeço pela rapidez na entrega.
Recomendo sempre, um site que não tem problemas.
Respeito ao consumidor.",0.783,SP,"Thank you for the speed of delivery.
Always recommend, a site that has no problems.
Respect for the consumer.",False
sempre boa compra,0.731,MG,Always good purchase,False
Otimo,0.783,SP,Excellent,False
Gostei muito do produto,0.783,SP,I really liked the product,False
pensei que todas eram grande + veio tudo certo ,0.731,MG,I thought all were big + everything came well,False
Recebi o produto em perfeitas condições e dentro do prazo estipulado.Grata.,0.746,RS,I received the product in perfect condition and within the stipulated deadline.,False
"EU RECEBI BEM ANTES DO PRAZO, 
MAS INFELISMENTE VEIO OUTRO PRODUTO ",0.774,SC,"I received well before the deadline, 
But unnumally came another product",False
"Recebi um produto que não comprei. Comprei um macaco de pelúcia e recebi um urso. O problema é que preciso do macaco de pelúcia com urgência, para desenvolver um trabalho na escola. Transtorno!!! Quer",0.731,MG,I received a product I didn't buy.I bought a stuffed monkey and received a bear.The problem is that I need the urgent stuffed monkey to develop a job at school.Disorder !!!He wants,False
COMPREI O PRODUTO COM UM KIT COM 3 E ME FOI ENTREGUE SOMENTE UM FRASCO.,0.731,MG,I bought the product with a kit with 3 and it was delivered to me only one bottle.,False
"Compra feita e mercadoria recebida no prazo, muito bom, recomendo.

",0.746,RS,"Purchase made and merchandise received on time, very good, I recommend.",False
COMPREI DOIS PENDENTES SÓ CHEGOU UM. PRECISO SABER O QUE FOI QUE HOUVE?,0.66,BA,I bought two pendants only one arrived.Do I need to know what happened?,True
Meus produtos nao vieram completos comprei 3 produtos e vieram somente um e estou aguardando uma resposta do stark sobre o ocorrido quero saber se vao devolver meu dinheiro ou mandar os produtos ,0.783,SP,My products did not come complete I bought 3 products and came only one and I am waiting for a response from Stark about what happened I will know if you will return my money or send the products,False
"Comprei dois produtos chegou um só ,no envio fala que foi postado 2 , chegou somente 1 quero meu produto ou meu dinheiro de volta",0.783,SP,"I bought two products arrived one, in the shipping says that was posted 2, only 1 I want my product or my money back",False
"Gostei de todo atendimento, só não gostei de ter que retirar no correio longe da minha casa, poderia ter entregado no correio mais próximo de casa. ",0.783,SP,"I liked all the service, I just didn't like having to take it away from my house, could have delivered in the mail closer to home.",False
"Comprei o produto como presente, o correio fez a primeira tentativa de entrega e não havia ninguém na residência e o produto teve que ser retirado na central dos correios e apenas eu poderia retirar.",0.783,SP,"I bought the product as a gift, the mail made the first attempt to deliver and there was no one at the residence and the product had to be removed at the post office center and only I could withdraw.",False
"Produto lindo, todas as peças perfeitamente colocadas e novinhas, produto cumpre o anúncio descrito e a entrega foi rápida! 👍🏻",0.783,SP,"Beautiful product, all perfectly placed and young pieces, product fulfills the ad described and delivery was quick!👍🏻",False
Produto entregue dentro do prazo previsto. ,0.824,DF,Product delivered within the expected deadline.,False
Adorei!,0.783,SP,I loved!,False
muito bom,0.783,SP,very good,False
Show de bola chegou antes do prazo e o aparelho e otimo,0.761,RJ,Ball show arrived before the deadline and the device and great,False
Muito boa entrega ,0.783,SP,Very good delivery,False
O fichário que eu comprei veio bem rápido e estava muito bem embalado. ,0.761,RJ,The binder I bought came very fast and was very well packed.,False
Pontualidade e qualidade do produto. ,0.761,RJ,Punctuality and product quality.,False
"Não recebi os produtos, quero meu dinheiro de volta.
Por favor me reembolsar",0.725,MT,"I didn't receive the products, I want my money back.
Please refund me",False
eu recomendaria loja mas o produto não...na foto e mais bonito...e de pecima qualidade...com costuras engrugidas...e tecido muito fino 😕😕,0.783,SP,I would recommend store but the product did not ... in the photo and more beautiful ... and of sinful quality ... with wrapped seams ... and very thin fabric 😕😕,False
"Fiz uma compra na loja paguei pelo frete para receber o produto na minha casa, e não ter que pegar nos correios, se eu quisesse buscar o produto compraria em uma loja física",0.783,SP,"I made a purchase in the store I paid for shipping to receive the product at my house, and not having to take the post office, if I wanted to get the product to buy in a physical store",False
Não recomendado o vendedor até agora não recebi o produto,0.761,RJ,Not recommended the seller so far I have not received the product,False
SIM RECOMENDO,0.783,SP,Yes I recommend,False
Esperava um produto de melhor qualidade.,0.746,RS,I expected a better quality product.,False
produto estragado. liguei na central de vcs e não obtive o retorno,0.731,MG,spoiled product.I called the central of you and didn't get the return,False
"Muito bom
",0.66,BA,Very good,True
"No tempo certo! 
",0.684,RN,In the right time!,True
Produto muito bonito e resistente. Recomendo.,0.783,SP,Very beautiful and resistant product.I recommend.,False
"Mercadoria de qualidade, só acho que o frete deveria ser mais acessível.",0.66,BA,"Quality merchandise, I just think the freight should be more affordable.",True
PRODUTO VEIO TROCADO,0.66,BA,Product came exchanged,True
"Boa qualidade, chegou no tempo previsto, tudo certinho...",0.783,SP,"Good quality, arrived in the expected time, all right ...",False
"Produto da China, quebrou no primeiro uso!! Não recomendo e não compraria novamente.",0.731,MG,"Product from China, broke in the first use !!I do not recommend and would not buy again.",False
Adorei produtos entregue antes do praso muito bom,0.824,DF,I loved products delivered before the very good deadline,False
O produto foi entregue antes do prazo. Loja recomendada!,0.735,GO,The product was delivered before the deadline.Recommended store!,False
muito rápido,0.783,SP,very fast,False
..,0.731,MG,..,False
"Faltou um produto, somente um foi entregue.",0.731,MG,"Missed a product, only one was delivered.",False
"Muito satisfeito com a entrega , chegou bem antes do prazo , produto ótimo ",0.783,SP,"Very satisfied with delivery, it arrived well before the deadline, great product",False
Ótimo produto,0.749,PR,Great product,False
Na caixa vem explicando como fazer para utilizar a garrafa. Eu fiz chá com água fervendo às 7h e quando fui tomar às 13h ainda estava quase fervendo. Até umas 19h a temperatura ainda estava bem quente,0.783,SP,In the box has been explaining how to use the bottle.I made tea with boiling water at 7am and when I went to 1pm I was still almost boiling.Up to 7 pm the temperature was still very hot,False
Produto correto e entrega dentro do prazo.,0.783,SP,Correct product and delivery on time.,False
Já faz mais de um mês que estou esperando minha cortina chegar...estou negativando pois vocês ficaram com o meu dinheiro e nao me entregaram nada...,0.746,RS,It's been over a month since I've been waiting for my curtain to arrive ... I'm negative because you got my money and you didn't give me anything ...,False
Ótimo produto. Só os correios q como sempre fez lambança e demorou um pouco mais pra chegar.,0.66,BA,Great product.Only the post office that as always did lick and it took a little longer to arrive.,True
Ótima ,0.761,RJ,Excellent,False
Fico sempre satisfeita com os produtos que compro nesta empresa.,0.682,CE,I am always pleased with the products I buy in this company.,True
"Produto bom, adorei",0.783,SP,"Good product, I loved it",False
excelente entrega no prazo loja confiável,0.761,RJ,Excellent delivery on the term reliable store,False
"bom
",0.761,RJ,good,False
O produto foi entregue bem antes do prazo informado e atendeu minhas expectativas.,0.731,MG,The product was delivered well before the deadline and met my expectations.,False
"Eu recebi 01, ainda falta chegar o outro....",0.746,RS,"I received 01, still missing the other ....",False
Recomento! Entrega pontual.,0.731,MG,I recommend!Punctual delivery.,False
Muito bom o produto e o prazo de entrega,0.731,MG,Very good product and delivery time,False
Produto entregue certo é na data prevista,0.731,MG,Product delivered right is on the expected date,False
A manta é muito bonita e um tecido muito bom! Recomendo,0.746,RS,The blanket is very beautiful and a very good fabric!Recommend,False
MT bom,0.761,RJ,Mt good,False
O produto chegou antes do prazo. Até agora está funcionando perfeitamente.,0.639,MA,The product arrived before the deadline.So far it is working perfectly.,True
Fiquei muito satisfeito com o trabalho realizado pela empresa. ,0.783,SP,I was very pleased with the work done by the company.,False
Muita demora na entrega.,0.783,SP,Much delay in delivery.,False
RECUSEI A ENTREGA DO PRODUTO PORQUE CHEGOU TODO QUEBRADO ESTOU NO AGUARDO DO RESSARCIMENTO DO VALOR.,0.746,RS,I refused the delivery of the product because I arrived all broken I am waiting for the reimbursement of the value.,False
"Produto chegou antes do prazo estipulado, correto e de ótima qualidade. Aprovado.",0.783,SP,"Product arrived before the deadline, correct and of great quality.Approved.",False
Show de bola...,0.682,CE,Ball show ...,True
Produto veio com amassados e também não está funcionando corretamente.,0.783,SP,Product came with wrinkles and is not working properly either.,False
Um produto de altíssima qualidade e designer arrojado...,0.673,PE,A very high quality product and bold designer ...,True
"gostei bastante, achei bonito",0.735,GO,"I really liked it, I found it beautiful",False
O produto ainda não chegou,0.646,PA,The product has not yet arrived,True
Ótima emoresa coerente com o serviço de entrega e também com os produtos,0.783,SP,Great Emoresa consistent with the delivery service and also with the products,False
